Date,Open,High,Low,Close,Adj Close,Volume,trading_time,score
2014-12-18,27.967501,28.1625,27.665001,28.1625,25.572922,236024800.0,2014-12-18 09:30:00+00:00,0.0534484848484848
2014-12-19,28.065001,28.309999,27.915001,27.945,25.375418,353719200.0,2014-12-19 09:30:00+00:00,0.0652466666666666
2014-12-22,28.040001,28.372499,27.9925,28.235001,25.638754,180670000.0,2014-12-22 09:30:00+00:00,-0.2218458333333333
2014-12-23,28.307501,28.3325,28.115,28.135,25.547955,104113600.0,2014-12-23 09:30:00+00:00,-0.0303823529411764
2014-12-24,28.145,28.1775,28.002501,28.002501,25.427635,57918400.0,2014-12-24 09:30:00+00:00,0.2775538461538461
2014-12-26,28.025,28.629999,28.002501,28.497499,25.877115,134884000.0,2014-12-26 09:30:00+00:00,0.06541
2014-12-29,28.4475,28.692499,28.424999,28.477501,25.858952,110395600.0,2014-12-29 09:30:00+00:00,-0.018590909090909
2014-12-30,28.41,28.48,28.0275,28.129999,25.543413,119526000.0,2014-12-30 09:30:00+00:00,-0.0831684210526315
2014-12-31,28.205,28.282499,27.5525,27.594999,25.057606,165613600.0,2014-12-31 09:30:00+00:00,0.0899590909090909
2015-01-02,27.8475,27.860001,26.8375,27.3325,24.819241,212818400.0,2015-01-02 09:30:00+00:00,0.09537
2015-01-05,27.0725,27.1625,26.352501,26.5625,24.120045,257142000.0,2015-01-05 09:30:00+00:00,0.0621411764705882
2015-01-06,26.635,26.8575,26.157499,26.565001,24.12232,263188400.0,2015-01-06 09:30:00+00:00,0.04252
2015-01-07,26.799999,27.049999,26.674999,26.9375,24.460564,160423600.0,2015-01-07 09:30:00+00:00,0.03215
2015-01-08,27.307501,28.0375,27.174999,27.9725,25.400398,237458000.0,2015-01-08 09:30:00+00:00,-0.1108756097560975
2015-01-09,28.1675,28.3125,27.5525,28.002501,25.427635,214798000.0,2015-01-09 09:30:00+00:00,0.0110894736842105
2015-01-12,28.15,28.157499,27.200001,27.3125,24.801083,198603200.0,2015-01-12 09:30:00+00:00,-0.03068
2015-01-13,27.8575,28.200001,27.227501,27.555,25.021282,268367600.0,2015-01-13 09:30:00+00:00,-0.07802
2015-01-14,27.26,27.622499,27.125,27.450001,24.925943,195826400.0,2015-01-14 09:30:00+00:00,0.2192
2015-01-15,27.5,27.514999,26.665001,26.705,24.249435,240056000.0,2015-01-15 09:30:00+00:00,0.0212405405405405
2015-01-16,26.7575,26.895,26.299999,26.497499,24.061016,314053200.0,2015-01-16 09:30:00+00:00,0.0140114285714285
2015-01-20,26.959999,27.2425,26.625,27.18,24.680767,199599600.0,2015-01-20 09:30:00+00:00,0.0983833333333333
2015-01-21,27.237499,27.764999,27.067499,27.387501,24.869184,194303600.0,2015-01-21 09:30:00+00:00,0.0
2015-01-22,27.565001,28.1175,27.43,28.1,25.516169,215185600.0,2015-01-22 09:30:00+00:00,0.2607333333333333
2015-01-23,28.075001,28.4375,27.8825,28.245001,25.647839,185859200.0,2015-01-23 09:30:00+00:00,0.0020899999999999
2015-01-26,28.434999,28.59,28.200001,28.275,25.675077,222460000.0,2015-01-26 09:30:00+00:00,0.0314295454545454
2015-01-27,28.105,28.120001,27.2575,27.285,24.776114,382274800.0,2015-01-27 09:30:00+00:00,0.0212
2015-01-28,29.407499,29.530001,28.827499,28.827499,26.176777,585908400.0,2015-01-28 09:30:00+00:00,-0.0117105263157894
2015-01-29,29.08,29.797501,28.889999,29.725,26.991747,337745600.0,2015-01-29 09:30:00+00:00,0.1749757575757576
2015-01-30,29.6,30.0,29.2125,29.290001,26.59675,334982000.0,2015-01-30 09:30:00+00:00,0.0099017857142857
2015-02-02,29.512501,29.7925,29.02,29.657499,26.930452,250956400.0,2015-02-02 09:30:00+00:00,0.0826774193548387
2015-02-03,29.625,29.772499,29.4025,29.6625,26.934996,207662800.0,2015-02-03 09:30:00+00:00,0.0630729166666666
2015-02-04,29.625,30.127501,29.577499,29.889999,27.141579,280598800.0,2015-02-04 09:30:00+00:00,0.0788419354838709
2015-02-05,30.004999,30.057501,29.8125,29.985001,27.335304,168984800.0,2015-02-05 09:30:00+00:00,-0.0521655172413793
2015-02-06,30.004999,30.0625,29.612499,29.7325,27.105112,174826400.0,2015-02-06 09:30:00+00:00,0.0778041666666666
2015-02-09,29.637501,29.959999,29.6075,29.93,27.28516,155559200.0,2015-02-09 09:30:00+00:00,0.0647314285714285
2015-02-10,30.0425,30.5375,30.040001,30.504999,27.809347,248034000.0,2015-02-10 09:30:00+00:00,0.14049375
2015-02-11,30.692499,31.23,30.625,31.219999,28.461166,294247200.0,2015-02-11 09:30:00+00:00,0.0620522727272727
2015-02-12,31.514999,31.870001,31.3925,31.615,28.821255,297898000.0,2015-02-12 09:30:00+00:00,0.0532209677419354
2015-02-13,31.82,31.82,31.4125,31.77,28.962564,217088800.0,2015-02-13 09:30:00+00:00,0.0409019999999999
2015-02-17,31.872499,32.220001,31.73,31.9575,29.133495,252609600.0,2015-02-17 09:30:00+00:00,0.05674
2015-02-18,31.907499,32.195,31.862499,32.18,29.336334,179566800.0,2015-02-18 09:30:00+00:00,-0.039926923076923
2015-02-19,32.119999,32.2575,32.0825,32.112499,29.274794,149449600.0,2015-02-19 09:30:00+00:00,0.1013102564102564
2015-02-20,32.154999,32.375,32.012501,32.375,29.514103,195793600.0,2015-02-20 09:30:00+00:00,-0.0397384615384615
2015-02-23,32.505001,33.25,32.415001,33.25,30.311783,283896400.0,2015-02-23 09:30:00+00:00,-0.0214017543859649
2015-02-24,33.235001,33.400002,32.7925,33.0425,30.122614,276912400.0,2015-02-24 09:30:00+00:00,0.0135189655172413
2015-02-25,32.889999,32.900002,32.037498,32.197498,29.352283,298846800.0,2015-02-25 09:30:00+00:00,-0.0401745098039215
2015-02-26,32.197498,32.717499,31.6525,32.605,29.72378,365150000.0,2015-02-26 09:30:00+00:00,-0.205067857142857
2015-02-27,32.5,32.642502,32.060001,32.115002,29.277081,248059200.0,2015-02-27 09:30:00+00:00,0.0358025641025641
2015-03-02,32.3125,32.57,32.075001,32.272499,29.420658,192386800.0,2015-03-02 09:30:00+00:00,-0.0445584415584415
2015-03-03,32.240002,32.380001,32.022499,32.34,29.482199,151265200.0,2015-03-03 09:30:00+00:00,-0.0072727272727272
2015-03-04,32.275002,32.389999,32.080002,32.134998,29.295307,126665200.0,2015-03-04 09:30:00+00:00,0.0699070422535211
2015-03-05,32.145,32.1875,31.440001,31.602501,28.809868,226068400.0,2015-03-05 09:30:00+00:00,-0.0849210526315789
2015-03-06,32.099998,32.342499,31.565001,31.65,28.85317,291368400.0,2015-03-06 09:30:00+00:00,0.0348983606557377
2015-03-09,31.99,32.392502,31.264999,31.785,28.976242,354114000.0,2015-03-09 09:30:00+00:00,0.0411454954954955
2015-03-10,31.602501,31.805,30.950001,31.127501,28.376841,275426400.0,2015-03-10 09:30:00+00:00,0.0259914438502673
2015-03-11,31.1875,31.192499,30.5275,30.559999,27.859491,275756000.0,2015-03-11 09:30:00+00:00,0.0106610328638497
2015-03-12,30.577499,31.225,30.407499,31.112499,28.363159,193450800.0,2015-03-12 09:30:00+00:00,-0.0300983739837398
2015-03-13,31.1,31.35,30.645,30.897499,28.167162,207309200.0,2015-03-13 09:30:00+00:00,0.0990011235955056
2015-03-16,30.969999,31.237499,30.717501,31.237499,28.477116,143497200.0,2015-03-16 09:30:00+00:00,0.0156165048543689
2015-03-17,31.475,31.83,31.4125,31.76,28.953447,204092400.0,2015-03-17 09:30:00+00:00,0.0165599999999999
2015-03-18,31.75,32.290001,31.592501,32.1175,29.279362,261083600.0,2015-03-18 09:30:00+00:00,0.0604170731707317
2015-03-19,32.1875,32.3125,31.85,31.875,29.058285,183238000.0,2015-03-19 09:30:00+00:00,0.0387333333333333
2015-03-20,32.0625,32.099998,31.290001,31.475,28.693634,274780400.0,2015-03-20 09:30:00+00:00,0.0741214285714285
2015-03-23,31.780001,31.9625,31.629999,31.8025,28.992193,150838800.0,2015-03-23 09:30:00+00:00,0.0354395833333333
2015-03-24,31.807501,32.009998,31.639999,31.672501,28.87368,131369200.0,2015-03-24 09:30:00+00:00,0.0929434782608695
2015-03-25,31.635,31.705,30.844999,30.844999,28.119303,206620800.0,2015-03-25 09:30:00+00:00,0.060557894736842
2015-03-26,30.690001,31.219999,30.65,31.059999,28.315313,190291600.0,2015-03-26 09:30:00+00:00,0.0116076923076923
2015-03-27,31.1425,31.174999,30.727501,30.8125,28.089678,158184800.0,2015-03-27 09:30:00+00:00,-0.0277714285714285
2015-03-30,31.012501,31.6,31.0,31.592501,28.800749,188398800.0,2015-03-30 09:30:00+00:00,0.100004
2015-03-31,31.522499,31.622499,31.09,31.1075,28.358606,168362400.0,2015-03-31 09:30:00+00:00,0.0664102564102564
2015-04-01,31.205,31.280001,30.775,31.0625,28.317581,162485600.0,2015-04-01 09:30:00+00:00,0.0451458333333333
2015-04-02,31.2575,31.389999,31.047501,31.33,28.561445,128880400.0,2015-04-02 09:30:00+00:00,0.1304275862068965
2015-04-06,31.1175,31.877501,31.0825,31.8375,29.024101,148776000.0,2015-04-06 09:30:00+00:00,-0.0163945945945945
2015-04-07,31.91,32.029999,31.495001,31.502501,28.718702,140049200.0,2015-04-07 09:30:00+00:00,0.0455
2015-04-08,31.4625,31.6,31.2425,31.4,28.625265,149316800.0,2015-04-08 09:30:00+00:00,-0.0081380952380952
2015-04-09,31.4625,31.645,31.165001,31.639999,28.844051,129936000.0,2015-04-09 09:30:00+00:00,0.0218602739726027
2015-04-10,31.487499,31.8025,31.315001,31.775,28.967117,160752000.0,2015-04-10 09:30:00+00:00,0.0021037037037036
2015-04-13,32.092499,32.142502,31.6525,31.7125,28.910143,145460400.0,2015-04-13 09:30:00+00:00,0.0893953667953668
2015-04-14,31.75,31.8225,31.477501,31.575001,28.784796,102098400.0,2015-04-14 09:30:00+00:00,0.0187767123287671
2015-04-15,31.602501,31.782499,31.502501,31.695,28.894184,115881600.0,2015-04-15 09:30:00+00:00,0.022410606060606
2015-04-16,31.57,31.775,31.5275,31.5425,28.755165,113476000.0,2015-04-16 09:30:00+00:00,-0.0003765957446808
2015-04-17,31.387501,31.535,31.115,31.1875,28.431536,207828000.0,2015-04-17 09:30:00+00:00,0.0970875
2015-04-20,31.3925,32.029999,31.2925,31.9,29.081076,188217200.0,2015-04-20 09:30:00+00:00,-0.0070228070175438
2015-04-21,32.025002,32.049999,31.6675,31.727501,28.923824,129740400.0,2015-04-21 09:30:00+00:00,0.0383931034482758
2015-04-22,31.747499,32.217499,31.58,32.154999,29.31354,150618000.0,2015-04-22 09:30:00+00:00,-0.0016645161290322
2015-04-23,32.075001,32.605,32.035,32.4175,29.552843,183083600.0,2015-04-23 09:30:00+00:00,0.0204942857142857
2015-04-24,32.622501,32.657501,32.307499,32.57,29.691864,178103600.0,2015-04-24 09:30:00+00:00,0.0280288888888888
2015-04-27,33.077499,33.282501,32.787498,33.162498,30.232006,387816800.0,2015-04-27 09:30:00+00:00,0.0511285024154589
2015-04-28,33.615002,33.634998,32.392502,32.639999,29.755684,475696000.0,2015-04-28 09:30:00+00:00,0.0674301470588235
2015-04-29,32.540001,32.897499,32.075001,32.16,29.318098,253544400.0,2015-04-29 09:30:00+00:00,0.0925559322033898
2015-04-30,32.16,32.16,31.145,31.2875,28.522703,332781600.0,2015-04-30 09:30:00+00:00,-0.0861983333333333
2015-05-01,31.525,32.532501,31.325001,32.237499,29.388752,234050400.0,2015-05-01 09:30:00+00:00,-0.0494397590361445
2015-05-04,32.375,32.642502,32.064999,32.174999,29.33177,203953200.0,2015-05-04 09:30:00+00:00,-0.0097765432098765
2015-05-05,32.037498,32.112499,31.445,31.450001,28.670845,197085600.0,2015-05-05 09:30:00+00:00,-0.020076923076923
2015-05-06,31.639999,31.6875,30.84,31.252501,28.490789,288564000.0,2015-05-06 09:30:00+00:00,0.029535
2015-05-07,31.192499,31.52,31.004999,31.315001,28.667021,175763600.0,2015-05-07 09:30:00+00:00,-2.5581395348835684e-05
2015-05-08,31.67,31.905001,31.5275,31.905001,29.207123,222201600.0,2015-05-08 09:30:00+00:00,0.1611307692307692
2015-05-11,31.8475,31.889999,31.407499,31.58,28.909609,168143200.0,2015-05-11 09:30:00+00:00,0.076860465116279
2015-05-12,31.4,31.719999,31.205,31.467501,28.806618,192640000.0,2015-05-12 09:30:00+00:00,0.0864307692307692
2015-05-13,31.5375,31.797501,31.467501,31.502501,28.838661,138776800.0,2015-05-13 09:30:00+00:00,0.036925
2015-05-14,31.852501,32.237499,31.790001,32.237499,29.511515,180814000.0,2015-05-14 09:30:00+00:00,0.1229625
2015-05-15,32.267502,32.372501,32.052502,32.192501,29.470316,152832000.0,2015-05-15 09:30:00+00:00,0.0571064516129032
2015-05-18,32.095001,32.68,32.09,32.547501,29.795296,203531600.0,2015-05-18 09:30:00+00:00,0.0402153846153846
2015-05-19,32.672501,32.720001,32.41,32.517502,29.767832,178532800.0,2015-05-19 09:30:00+00:00,0.0826645161290322
2015-05-20,32.5,32.744999,32.334999,32.514999,29.765543,145819600.0,2015-05-20 09:30:00+00:00,0.0120949367088607
2015-05-21,32.517502,32.907501,32.4575,32.8475,30.069931,158921600.0,2015-05-21 09:30:00+00:00,0.0434814814814814
2015-05-22,32.900002,33.2425,32.849998,33.134998,30.333115,182384000.0,2015-05-22 09:30:00+00:00,0.0519434782608695
2015-05-26,33.150002,33.227501,32.279999,32.404999,29.664848,282790400.0,2015-05-26 09:30:00+00:00,0.1196125
2015-05-27,32.584999,33.064999,32.512501,33.009998,30.218685,183332800.0,2015-05-27 09:30:00+00:00,0.0038999999999999
2015-05-28,32.965,32.987499,32.775002,32.945,30.15918,122933200.0,2015-05-28 09:30:00+00:00,0.0946763636363636
2015-05-29,32.807499,32.862499,32.474998,32.57,29.815893,203538000.0,2015-05-29 09:30:00+00:00,0.0987545454545454
2015-06-01,32.57,32.8475,32.512501,32.634998,29.875401,128451200.0,2015-06-01 09:30:00+00:00,0.0165951612903225
2015-06-02,32.465,32.665001,32.330002,32.490002,29.742664,134670400.0,2015-06-02 09:30:00+00:00,-0.0564115384615384
2015-06-03,32.665001,32.735001,32.474998,32.529999,29.77927,123934000.0,2015-06-03 09:30:00+00:00,0.0891130434782608
2015-06-04,32.395,32.645,32.227501,32.34,29.605347,153800400.0,2015-06-04 09:30:00+00:00,-0.0606081967213114
2015-06-05,32.375,32.422501,32.09,32.162498,29.442848,142507200.0,2015-06-05 09:30:00+00:00,-0.0206448979591836
2015-06-09,31.674999,32.02,31.405001,31.855,29.161358,224301600.0,2015-06-09 09:30:00+00:00,0.0526334293948126
2015-06-10,31.98,32.334999,31.9625,32.220001,29.495487,156349200.0,2015-06-10 09:30:00+00:00,0.0716284848484848
2015-06-11,32.294998,32.544998,32.119999,32.147499,29.429115,141563600.0,2015-06-11 09:30:00+00:00,0.0034679999999999
2015-06-12,32.047501,32.0825,31.7775,31.7925,29.104137,147544800.0,2015-06-12 09:30:00+00:00,-0.0549910447761194
2015-06-15,31.525,31.809999,31.4275,31.73,29.046923,175955600.0,2015-06-15 09:30:00+00:00,0.0078906976744186
2015-06-16,31.7575,31.9625,31.592501,31.9,29.202547,125976400.0,2015-06-16 09:30:00+00:00,0.0583318181818181
2015-06-17,31.93,31.969999,31.684999,31.825001,29.133894,131672400.0,2015-06-17 09:30:00+00:00,0.0040272727272727
2015-06-18,31.807501,32.077499,31.805,31.969999,29.26663,141628800.0,2015-06-18 09:30:00+00:00,0.0133684210526315
2015-06-19,31.9275,31.955,31.6,31.65,28.973688,218867600.0,2015-06-19 09:30:00+00:00,0.1782592592592592
2015-06-22,31.872499,32.014999,31.77,31.9025,29.204836,136157200.0,2015-06-22 09:30:00+00:00,-0.0881857142857142
2015-06-29,31.365,31.6175,31.120001,31.1325,28.499947,196645600.0,2015-06-29 09:30:00+00:00,0.1446561797752809
2015-06-30,31.3925,31.530001,31.215,31.3575,28.705923,177482800.0,2015-06-30 09:30:00+00:00,0.07748125
2015-07-01,31.725,31.735001,31.497499,31.65,28.973688,120955200.0,2015-07-01 09:30:00+00:00,0.0360505376344085
2015-07-02,31.6075,31.672501,31.442499,31.610001,28.937071,108844000.0,2015-07-02 09:30:00+00:00,0.040576923076923
2015-07-06,31.235001,31.557501,31.2125,31.5,28.836372,112241600.0,2015-07-06 09:30:00+00:00,-0.0220571428571428
2015-07-07,31.4725,31.5375,30.942499,31.422501,28.765427,187787200.0,2015-07-07 09:30:00+00:00,0.0299
2015-07-08,31.120001,31.16,30.635,30.6425,28.05138,243046400.0,2015-07-08 09:30:00+00:00,0.0592571428571428
2015-07-09,30.9625,31.014999,29.805,30.0175,27.479229,314380000.0,2015-07-09 09:30:00+00:00,0.086909375
2015-07-10,30.485001,30.9625,30.3025,30.82,28.213871,245418000.0,2015-07-10 09:30:00+00:00,0.0971806451612903
2015-07-13,31.2575,31.440001,31.08,31.415001,28.75856,165762000.0,2015-07-13 09:30:00+00:00,-0.0929044444444444
2015-07-14,31.51,31.592501,31.26,31.4025,28.747114,127072400.0,2015-07-14 09:30:00+00:00,0.0799575757575757
2015-07-15,31.43,31.7875,31.395,31.705,29.02404,134596800.0,2015-07-15 09:30:00+00:00,0.0226999999999999
2015-07-16,31.934999,32.142502,31.8375,32.127499,29.410812,144889600.0,2015-07-16 09:30:00+00:00,0.1139125
2015-07-17,32.27,32.404999,32.077499,32.404999,29.664848,184658800.0,2015-07-17 09:30:00+00:00,-0.0043999999999999
2015-07-20,32.7425,33.2425,32.674999,33.017502,30.225552,235600800.0,2015-07-20 09:30:00+00:00,0.1077021276595744
2015-07-21,33.212502,33.23,32.580002,32.6875,29.923454,307025600.0,2015-07-21 09:30:00+00:00,0.07725
2015-07-22,30.497499,31.375,30.497499,31.305,28.657864,461802400.0,2015-07-22 09:30:00+00:00,0.0770339285714285
2015-07-23,31.549999,31.772499,31.264999,31.290001,28.644133,203998000.0,2015-07-23 09:30:00+00:00,-0.0225875
2015-07-24,31.33,31.434999,30.975,31.125,28.493084,168649200.0,2015-07-24 09:30:00+00:00,-0.010896875
2015-07-27,30.772499,30.9025,30.530001,30.692499,28.097153,177822000.0,2015-07-27 09:30:00+00:00,0.1390423076923077
2015-07-28,30.844999,30.977501,30.637501,30.844999,28.236759,134472400.0,2015-07-28 09:30:00+00:00,0.2057837209302325
2015-07-29,30.7875,30.875,30.567499,30.747499,28.147497,148046800.0,2015-07-29 09:30:00+00:00,-0.0802173913043478
2015-07-30,30.58,30.6425,30.4275,30.592501,28.005613,134513200.0,2015-07-30 09:30:00+00:00,-0.0800181818181818
2015-07-31,30.65,30.66,30.227501,30.325001,27.760731,171540000.0,2015-07-31 09:30:00+00:00,0.0193
2015-08-03,30.375,30.6425,29.379999,29.610001,27.10619,279904000.0,2015-08-03 09:30:00+00:00,0.0434358974358974
2015-08-04,29.355,29.424999,28.3125,28.66,26.236521,496554400.0,2015-08-04 09:30:00+00:00,0.0172923076923076
2015-08-05,28.237499,29.360001,28.025,28.85,26.410452,397250400.0,2015-08-05 09:30:00+00:00,-0.1101838235294117
2015-08-06,28.9925,29.125,28.530001,28.782499,26.46793,211612000.0,2015-08-06 09:30:00+00:00,-0.0821378378378378
2015-08-07,28.645,29.0625,28.625,28.879999,26.557587,154681600.0,2015-08-07 09:30:00+00:00,0.013176
2015-08-10,29.1325,29.997499,29.1325,29.93,27.523155,219806400.0,2015-08-10 09:30:00+00:00,-0.0199888888888888
2015-08-11,29.452499,29.545,28.3325,28.372499,26.090899,388331200.0,2015-08-11 09:30:00+00:00,-0.0828899999999999
2015-08-12,28.1325,28.855,27.407499,28.809999,26.493216,404870000.0,2015-08-12 09:30:00+00:00,-0.032428
2015-08-13,29.01,29.1,28.635,28.7875,26.472527,194143200.0,2015-08-13 09:30:00+00:00,-0.0064866666666666
2015-08-14,28.58,29.077499,28.502501,28.99,26.658741,171718000.0,2015-08-14 09:30:00+00:00,-0.0086102564102564
2015-08-17,29.01,29.4125,28.875,29.290001,26.93462,163538800.0,2015-08-17 09:30:00+00:00,0.0521551020408163
2015-08-18,29.1075,29.360001,29.002501,29.125,26.782885,138242800.0,2015-08-18 09:30:00+00:00,0.1225909090909091
2015-08-19,29.025,29.129999,28.67,28.752501,26.440342,193146000.0,2015-08-19 09:30:00+00:00,-0.0238692307692307
2015-08-20,28.52,28.5875,27.907499,28.1625,25.897789,274006400.0,2015-08-20 09:30:00+00:00,-0.0448866666666666
2015-08-21,27.6075,27.975,26.4125,26.440001,24.313801,513102000.0,2015-08-21 09:30:00+00:00,-0.0346142857142857
2015-08-24,23.717501,27.200001,23.0,25.780001,23.706881,648825200.0,2015-08-24 09:30:00+00:00,-0.0044796610169491
2015-08-25,27.7775,27.7775,25.875,25.934999,23.849411,414406400.0,2015-08-25 09:30:00+00:00,0.016508
2015-08-26,26.772499,27.4725,26.262501,27.422501,25.217297,387098400.0,2015-08-26 09:30:00+00:00,0.0912666666666666
2015-08-27,28.057501,28.309999,27.504999,28.23,25.959856,338464400.0,2015-08-27 09:30:00+00:00,-0.044390909090909
2015-08-28,28.0425,28.327499,27.885,28.3225,26.04492,212657600.0,2015-08-28 09:30:00+00:00,-0.020585
2015-08-31,28.0075,28.6325,28.0,28.190001,25.923075,224917200.0,2015-08-31 09:30:00+00:00,-0.0513226415094339
2015-09-01,27.5375,27.969999,26.84,26.93,24.7644,307383600.0,2015-09-01 09:30:00+00:00,0.0849792452830188
2015-09-02,27.557501,28.084999,27.282499,28.084999,25.826521,247555200.0,2015-09-02 09:30:00+00:00,-0.0835210526315789
2015-09-03,28.122499,28.195,27.51,27.592501,25.373627,212935600.0,2015-09-03 09:30:00+00:00,0.0691484848484848
2015-09-04,27.2425,27.612499,27.127501,27.317499,25.120739,199985200.0,2015-09-04 09:30:00+00:00,0.1324371428571428
2015-09-08,27.9375,28.139999,27.58,28.077499,25.819624,219374400.0,2015-09-08 09:30:00+00:00,0.1147177777777777
2015-09-09,28.440001,28.504999,27.442499,27.5375,25.32305,340043200.0,2015-09-09 09:30:00+00:00,0.0472211764705882
2015-09-10,27.567499,28.32,27.475,28.1425,25.879396,251571200.0,2015-09-10 09:30:00+00:00,0.0429266798418972
2015-09-11,27.9475,28.5525,27.940001,28.5525,26.256424,199662000.0,2015-09-11 09:30:00+00:00,0.0258520833333333
2015-09-14,29.145,29.2225,28.715,28.827499,26.50931,233453600.0,2015-09-14 09:30:00+00:00,0.028990909090909
2015-09-15,28.9825,29.1325,28.605,29.07,26.732306,173364800.0,2015-09-15 09:30:00+00:00,0.086890909090909
2015-09-16,29.0625,29.135,28.860001,29.102501,26.762197,148694000.0,2015-09-16 09:30:00+00:00,0.0659047619047619
2015-09-17,28.915001,29.122499,28.43,28.48,26.189754,256450400.0,2015-09-17 09:30:00+00:00,0.1123887323943662
2015-09-18,28.0525,28.575001,27.967501,28.362499,26.081705,297141200.0,2015-09-18 09:30:00+00:00,0.0679137931034482
2015-09-21,28.4175,28.842501,28.415001,28.8025,26.486322,200888000.0,2015-09-21 09:30:00+00:00,-0.0949956989247312
2015-09-22,28.344999,28.545,28.129999,28.35,26.070213,201384800.0,2015-09-22 09:30:00+00:00,0.0158731343283582
2015-09-23,28.407499,28.68,28.325001,28.58,26.281713,143026800.0,2015-09-23 09:30:00+00:00,0.0485363636363636
2015-09-24,28.3125,28.875,28.092501,28.75,26.438042,200878000.0,2015-09-24 09:30:00+00:00,-0.2855421052631579
2015-09-25,29.110001,29.172501,28.504999,28.6775,26.37137,224607600.0,2015-09-25 09:30:00+00:00,0.0365379310344827
2015-09-28,28.4625,28.6425,28.110001,28.110001,25.84951,208436000.0,2015-09-28 09:30:00+00:00,0.1224631578947368
2015-09-29,28.2075,28.377501,26.965,27.264999,25.072458,293461600.0,2015-09-29 09:30:00+00:00,0.0411285714285714
2015-09-30,27.5425,27.885,27.182501,27.575001,25.357531,265892000.0,2015-09-30 09:30:00+00:00,0.1426666666666667
2015-10-01,27.2675,27.405001,26.827499,27.395,25.192007,255716400.0,2015-10-01 09:30:00+00:00,-0.0079999999999999
2015-10-02,27.002501,27.752501,26.887501,27.594999,25.375925,232079200.0,2015-10-02 09:30:00+00:00,0.04605625
2015-10-05,27.469999,27.842501,27.2675,27.695,25.467878,208258800.0,2015-10-05 09:30:00+00:00,0.0052322580645161
2015-10-06,27.657499,27.934999,27.442499,27.827499,25.589725,192787200.0,2015-10-06 09:30:00+00:00,0.1108179487179487
2015-10-07,27.934999,27.942499,27.352501,27.695,25.467878,187062400.0,2015-10-07 09:30:00+00:00,-0.1379888888888888
2015-10-08,27.547501,27.547501,27.0525,27.375,25.173615,247918400.0,2015-10-08 09:30:00+00:00,0.0193
2015-10-09,27.5,28.07,27.372499,28.030001,25.775946,211064400.0,2015-10-09 09:30:00+00:00,0.1527857142857142
2015-10-12,28.182501,28.1875,27.860001,27.9,25.656389,121868800.0,2015-10-12 09:30:00+00:00,-0.0612379310344827
2015-10-13,27.705,28.112499,27.67,27.9475,25.700075,132197200.0,2015-10-13 09:30:00+00:00,-0.036972
2015-10-14,27.8225,27.879999,27.389999,27.5525,25.336842,177849600.0,2015-10-14 09:30:00+00:00,-0.0903439024390244
2015-10-15,27.7325,28.025,27.622499,27.965,25.716167,150694000.0,2015-10-15 09:30:00+00:00,-0.0741419354838709
2015-10-16,27.945,28.0,27.6325,27.76,25.527657,156930400.0,2015-10-16 09:30:00+00:00,0.008
2015-10-19,27.700001,27.9375,27.5275,27.932501,25.686283,119036800.0,2015-10-19 09:30:00+00:00,-0.01089
2015-10-20,27.834999,28.5425,27.705,28.442499,26.155268,195871200.0,2015-10-20 09:30:00+00:00,-0.0022384615384615
2015-10-21,28.5,28.895,28.424999,28.440001,26.152971,167180800.0,2015-10-21 09:30:00+00:00,0.0
2015-10-22,28.5825,28.875,28.525,28.875,26.552994,166616400.0,2015-10-22 09:30:00+00:00,0.1489833333333333
2015-10-23,29.174999,29.807501,29.0825,29.77,27.376019,237467600.0,2015-10-23 09:30:00+00:00,0.0052575757575757
2015-10-26,29.52,29.532499,28.73,28.82,26.502415,265335200.0,2015-10-26 09:30:00+00:00,0.0817
2015-10-27,28.85,29.135,28.497499,28.637501,26.334593,279537600.0,2015-10-27 09:30:00+00:00,0.043272
2015-10-28,29.2325,29.825001,29.014999,29.817499,27.419695,342205600.0,2015-10-28 09:30:00+00:00,0.1053063829787234
2015-10-29,29.674999,30.172501,29.567499,30.1325,27.709364,204909200.0,2015-10-29 09:30:00+00:00,-0.0434681818181818
2015-10-30,30.247499,30.305,29.862499,29.875,27.472578,197461200.0,2015-10-30 09:30:00+00:00,0.14766
2015-11-02,30.200001,30.34,29.9025,30.295,27.858801,128813200.0,2015-11-02 09:30:00+00:00,-0.0683214285714285
2015-11-03,30.1975,30.872499,30.174999,30.6425,28.178352,182076000.0,2015-11-03 09:30:00+00:00,0.11682
2015-11-04,30.782499,30.955,30.405001,30.5,28.047316,179544400.0,2015-11-04 09:30:00+00:00,0.1404999999999999
2015-11-05,30.4625,30.672501,30.045,30.23,27.918022,158210800.0,2015-11-05 09:30:00+00:00,0.15079
2015-11-06,30.2775,30.452499,30.155001,30.264999,27.950344,132169200.0,2015-11-06 09:30:00+00:00,0.0675608695652174
2015-11-09,30.24,30.452499,30.012501,30.1425,27.837212,135485600.0,2015-11-09 09:30:00+00:00,0.1225955555555555
2015-11-10,29.225,29.5175,29.014999,29.192499,26.959873,236511600.0,2015-11-10 09:30:00+00:00,0.1381823529411764
2015-11-11,29.092501,29.355,28.8025,29.0275,26.807489,180872000.0,2015-11-11 09:30:00+00:00,0.0401714285714285
2015-11-12,29.065001,29.205,28.9125,28.93,26.717445,130102400.0,2015-11-12 09:30:00+00:00,-0.1060457142857142
